Município,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50,pc_51,pc_52,pc_53,pc_54,pc_55,pc_56,pc_57,pc_58,pc_59,pc_60,pc_61,pc_62,pc_63,pc_64,pc_65,pc_66,pc_67,pc_68,pc_69,pc_70,pc_71,pc_72,pc_73,pc_74,pc_75,pc_76,pc_77,pc_78,pc_79,pc_80,pc_81,pc_82,pc_83,pc_84,pc_85,pc_86,pc_87,pc_88,pc_89,pc_90,pc_91,pc_92,pc_93,pc_94,pc_95,pc_96,pc_97,pc_98,pc_99,pc_100,pc_101,pc_102,pc_103,pc_104,pc_105,pc_106,pc_107,pc_108,pc_109,pc_110,pc_111,pc_112,pc_113,pc_114,pc_115,pc_116,pc_117
palmacia,-0.5500465158462674,0.2524499425993252,-4.862129904872254,5.233172295730753,0.853092853538391,-3.910423648139426,-0.0215245505491714,-3.199959457645925,-4.135710651957743,2.576554863588025,-1.8962818839113207,-1.1244062863510014,1.3912157941056864,0.9085149114311388,-0.8279354515532269,1.797363880480102,-2.136632996234841,-2.572669990938989,0.6251755366072267,-0.03630307045027508,0.5250279714091861,-1.8462668716205388,0.9857087130004779,-0.845021320421565,-0.1731017042743456,0.985069420042651,1.9517497645152133,1.2402414960638253,-1.8759268250712624,2.28897349413909,-0.8930830597106103,1.392217402725981,-2.2856758021911006,-2.0338335366063003,-0.18734409150865808,-0.7557787827085888,0.7151215174513635,0.06880368641305958,1.0761852002098458,0.0061388003321727,0.6605444551312873,-0.9915392244750364,3.0043633098845985,-0.6759099698062729,-0.8161084899642109,0.7189898563874709,-0.19525065611116937,-0.3117074229857208,-0.3057550159578227,0.6640715438559942,-0.02978674212521953,-0.5570928604152706,0.16338626742095516,0.860695160318271,1.417887989935108,0.8575610420535833,0.8919846127044098,-0.7927552303145242,-0.2618195863733089,-0.19576287110057844,-0.26439025152095963,-0.13081787412306298,-0.2854253987809915,0.4505092588326154,0.2581333568931145,-0.5536439481556945,0.14140768841429954,0.435012505695801,-0.5157689953435082,-0.44577491664859054,0.01628079051163864,-0.05983889218722675,0.6669117573341282,0.23738441910902194,0.0727247402199381,-0.0881377163624361,0.32401638475083533,-0.2322283187369358,-0.05664973942170738,-0.08196901035718003,0.18217144108469605,0.034801131197520686,0.2554260057742625,0.1123136327580147,-0.2181079267374777,-0.10482400877613442,-0.0033637100001046418,-0.14736405015837464,0.03917298607643641,-0.060423569076906866,-0.09282781759894776,0.014494401831567017,-0.02063611503914116,0.01953069161425494,0.02094788342470295,-0.0015824798222059788,-0.0009391802348607542,-0.0004949117907622959,0.000557394321388314,-0.000666513798195232,-0.0002859573122417377,0.00011357784967522663,-0.00032780164451108856,-0.0001806399517154614,-5.870007905676508e-05,-1.6094553706152308e-05,6.38553475060339e-05,-1.643277343752144e-05,3.991096782507734e-05,1.6683561153706323e-05,1.3594649011666757e-05,3.284236147549864e-14,-1.786010855608205e-14,-5.160748743974866e-16,-4.957715536245725e-16,-3.305054989466296e-16,1.6279780601818881e-16
paracuru,-0.3834605582543997,-4.793357395386524,0.9109911241953186,3.333768707444376,-0.12114640555099006,-0.9445730379393207,-0.43010375238837073,-0.444345519079046,1.013865691224345,-1.8984484275058249,-0.4513922878558538,0.46432798767010475,-2.0545330032928906,1.9922859696774733,-0.9507357333017545,-0.31829115067279656,1.524573081471077,-0.9263101577443505,-0.01963582351988146,-0.6123385628217686,-0.40643361656313376,-0.975288070359508,1.2264479015537035,1.1532935610106407,0.9318515059143734,0.8442826616494401,0.8896899075490262,0.23228052381613262,-0.06992654897220364,0.9235210074644089,0.16315436860632784,-0.4715752099429836,-0.8055492775092129,0.1745241748511825,-0.2686557746831317,0.008993933892918152,-0.14771607443997262,0.07728750079023898,0.23712285101028766,-1.0230746948114602,0.6695163212695702,0.24678020155148528,0.1422907640630128,-0.606592377233798,0.0018106900835288503,1.204944512439658,-0.8334627619200063,-0.3862286747431556,-0.3228980908065976,-0.9851334850290568,0.607868882823562,-0.6726040758391856,0.8208844654618426,-0.06340375380208302,0.04414960008350865,-0.4690025003331293,-0.1778917128530465,0.09689645424047008,1.0007657154929772,-0.6356108329781472,0.3132008321231538,0.9556262052917813,-0.27053945398228263,-0.10281940184744374,-0.4566479781497058,-0.6749375519912518,0.40599836390403105,0.3138843361022052,0.6910775390819709,0.44714498304164796,-0.05705169756905687,-0.6941196689525814,0.6046637787391137,-0.17003068873513225,0.024071719955161424,-0.4111192442803814,0.33682576412950727,0.28642113190526824,0.49521736230923796,-0.34882379042035566,0.042732158906473125,-0.2282892802696101,-0.26989317592285894,-0.0978397028396754,0.04250502435373171,0.16532091117474426,-0.09959103993038243,-0.0786179982923106,0.18777623148888295,0.05133720597938411,0.04312836302883659,-0.004528976318098483,-0.08317280582335064,-0.018292371686533342,-0.006634375484754324,-1.8067114881596547e-05,0.0015076467662022961,-0.0014331587790579994,-0.00039185182072271096,-0.0016449598257075064,-0.00030487153639597355,0.0006448968184808367,0.00024694915936744003,0.0010373720605087481,2.6196693821815388e-05,-3.5194132946122565e-05,0.00021320493493944416,0.00012275967949981734,0.00028653518307476984,-6.0409945314394754e-06,8.998667391016464e-05,-4.7947454403754275e-14,2.427028360173918e-14,-4.588223867791066e-16,-2.0823318364306695e-16,1.5706325625374843e-16,-4.1442117112687555e-16
paraipaba,-0.9978369155464129,-3.722482934353284,-3.0559797653221086,0.8975714683103835,-0.08387838899656568,-1.1733300962987037,0.06574016522116405,0.954420827852854,1.0075811929208711,-1.5188899955946598,0.08845622290036857,0.6516237391784729,-0.5161312747794984,-0.20171409800782705,-0.7783805583137003,0.4092368578701697,1.1785835795080113,-0.5928689468510523,-1.4281551353430058,-0.9680135114478184,-0.9817895190248765,-0.757710532895831,0.1862846140503839,0.24057465971935124,1.37863841216998,0.8361045596687557,-0.43606093134937757,-0.7706302316440418,-0.9411838500554575,-0.9846060585213635,-0.30803356903580753,-0.41316011869737296,-0.8840169952373779,0.1893952255307469,0.1517189097015666,0.8700780711606747,-0.0011924257998383772,-0.40518607562240194,-0.4373645705877902,-0.06548530878428088,0.16901021398312344,-1.2737814470377546,0.026796025884284612,-1.0217798107603486,0.02764935126513387,0.2147984943783454,0.3365840092266432,0.9605878692990099,0.6905783792737348,0.1318267255000031,-0.5966645403413396,-0.5429696808364769,-0.5363106854318289,0.13627901244829368,0.041906445867544495,0.541562836350072,0.3216765266070607,0.15008973537153927,0.35977669618337377,-0.538215843123603,0.05312015223658691,-0.3792144065071354,0.23144005093867012,-0.23625913109453042,-0.5845125758538221,-0.18028472995533573,-0.06238181706381755,0.1551405135006417,0.18158494306318843,0.5179802757948649,0.45622189575971195,-0.2784854855418971,-0.12249812812633949,0.30765038517059157,-0.3316761165796832,0.12964718290264557,0.045201557381904296,0.7135860051512484,0.25811618653379387,0.3884949841533488,-0.016266156256268458,0.10921450687195564,-0.342880113694369,-0.10751129732123706,-0.1516904522067201,0.09947231663400656,-0.37529621590087553,0.06576809803372212,-0.03303633129482907,0.11271219023961707,0.04770059601467866,0.04854654514035703,0.07782457232377832,-0.016365649272075844,-0.01178569820015915,-0.0022857529501194586,0.0010107265817277836,-0.0005002865943036392,0.0006101919749128726,7.087827970057616e-05,-0.000655436038693745,-0.0004695453737479864,0.00030746701028131835,-0.0006670493307948043,-0.0002471307355296066,-0.0001453988541708769,6.134166625521892e-05,-0.00031927515938080575,-0.00021993981978170264,-8.270826176030577e-06,-5.440084142318101e-05,-1.2156217136125102e-13,6.271909871923797e-14,-3.426968529734862e-17,-7.647102742934436e-16,2.1093785742159284e-16,-5.193380121582185e-16
parambu,-0.7208316887663055,5.530174314549281,2.479075412525439,1.673772932251103,1.0539025392612567,2.3471690339711904,-1.3139780832044032,0.8696000185256205,-4.529149633276465,-0.6332634222855668,3.5742864112120722,0.7947623448901537,-2.093728699251708,-0.16855854714596707,3.7057415133510103,-0.5478956223416369,1.8697566553181786,-0.7615551956156097,2.748795334269077,2.631037819923548,-1.289647832456867,0.7362098707595834,-0.260064427294604,1.4541995958483178,-0.5101780064666502,-0.16108621494797923,0.4241260419301379,1.8027347506110187,0.5556031277878729,-0.8423000765771594,1.7178231798513148,0.5364599652792221,-0.5087617004394671,-1.6160431014248808,0.23237601563110002,-1.259567639081671,-0.603407942452498,1.2219405007846444,-0.6642616692219881,0.38251798430195205,0.026544146484735267,-1.0926609764821111,0.4642701758119811,-0.6515678929063362,1.65062364751158,0.5014112353817564,-0.4472445005399151,-0.5218207137397954,-0.43433417578487726,0.08846075164325311,0.482907595876675,-0.36881563513336413,0.3815065725426855,-0.10065550018356911,-0.6071571468408063,-0.2396780754643929,0.39019690562410453,-0.7058150122669782,-0.9039929229832584,0.11191120518022317,-0.4511297762397101,0.2064356405331388,0.2633962787044174,-0.17133508323271715,0.4966075917149973,0.4673560950683401,-0.22020090534096234,-0.1270915030589388,-0.08463426093297306,-0.31259463292764883,0.06985779020230354,-0.12561300671615902,0.3218364793844315,-0.10498357700907475,-0.1859942031530361,0.16942988983449966,-0.11640696557664855,-0.12649390094085675,0.4075346547641927,0.07175862741208916,-0.17394520039766856,0.07285508641021153,-0.37957234737033596,-0.1481725825208894,-0.11401755971591813,-0.23812511137811143,-0.21729696448455635,-0.08537748651019395,-0.09903718918573223,0.27606462896183065,0.1409062498367455,-0.05229921285709136,-0.0034670744898327,-0.006286338548026423,-0.012166924245790562,0.0012398341222955712,0.0007055778446422885,0.0012951452585332488,-0.0001084541833922192,0.00012519904696691155,8.486245622586706e-05,-4.6207658903053965e-05,-0.0002793815715376927,-0.00028177324971569975,1.2492583913724279e-06,-0.00011972413741758841,-0.00021227859152008933,0.0001163459961746519,-2.9530065269547322e-05,-9.842543876162182e-05,-0.0001685200011411024,2.206101368122832e-14,1.4086103518814374e-14,-3.372321865984081e-16,-3.9285369501021687e-16,3.0738974464363273e-16,-3.228664761005109e-16
paramoti,-4.488146550529601,2.582984605956713,-2.980058427124438,-0.10589651716039233,0.8624773849180357,-1.120301192758414,-1.0943702430227624,0.20104290436848027,-2.5605542613043863,1.4841099683593149,1.2217112050987544,-1.446098027037526,0.29077412080189163,-1.3194653392452222,0.5862408235543307,-1.358999432465206,1.2371581236589524,1.22830363621285,1.0576279328059557,0.6476327460337915,0.4215461497039881,0.24254883517281428,0.09048238607531808,0.36440768293605624,0.9967614151763579,2.4101501140567927,-0.9587214793415684,-1.891588859399793,1.7102911455793852,-0.1590940927676856,0.2434133355901038,-0.35192039026148086,-0.7914725653467405,0.3566532724867011,2.7174815420932594,-0.7793712042316141,2.036210696367418,0.6361319190311071,-0.6472691559306444,0.867150950987757,-0.40812376164990805,0.0865004439896782,-0.24153952962698358,-0.6318690444991876,0.3143117966764923,-0.03789611734292097,-0.4716568889797379,-0.6754286452543016,0.16219589109622237,-0.7086473565250768,0.3156289716421076,0.6229221013702053,-0.2744531739675,-0.1207572379182576,-0.6163471983402478,-0.8616305078067815,0.1058162868639242,0.9000085277717219,0.17856849782303455,-0.8035074019011806,-0.0801478634731855,-0.07201331103318533,-0.07225343907304564,0.9854733250206101,0.7479371372962241,-0.09608088331199793,1.0934982661484252,-0.7913389229083587,0.2300827359161328,0.30441243111432875,0.31712540779976417,0.9036757499141762,0.3754425832504743,-0.419502901226355,0.004697978286027546,-0.8044865484948014,0.07187170678953829,-0.03800390081293178,-0.0999624108285849,-0.2400948391815104,-0.2800277912742575,-0.2922212721271718,0.20943890365308496,-0.13279932158624874,-0.11709453289590456,-0.3298690689566725,0.06390426277718167,0.10193421718673878,0.19715219217487104,-0.042499925079264034,-0.09180682637390024,0.10793959867279604,-0.0009715482671723245,-0.028755229749383833,0.004428471444944608,0.0007635898970356803,0.0020866323636139785,-0.0004054642117827781,-0.0002364694173997781,0.0006770421868421205,-0.00011228098521334376,0.00031894174954184243,-9.402667336766607e-05,-0.0002348342340467345,-3.0341549190710896e-05,-2.7915788787772674e-05,-1.360736308749803e-05,1.9537203755201638e-05,-7.37318573667139e-05,5.9993394189155465e-05,2.9897058264388237e-05,6.999632396380546e-15,1.4900069105382886e-14,2.9630684417301754e-16,-1.8038691560248798e-16,-4.894667873688738e-16,-1.0943772475046378e-16
pedra branca,-0.18566635550993518,2.8830605525090487,-0.6482159067891013,0.8834048443436929,0.6703943478804321,2.503743122966372,-4.087814249272248,-0.10700027978107172,-1.7003566681305433,-0.11809796592055732,-0.32453372898429406,-1.6914751740748803,-0.5048185917352267,-0.42206942298256217,-1.3928561194804288,3.03774913060315,-0.9860175322638295,0.7457967612845966,0.338049089122087,0.2559926865462318,0.9738149795948482,0.07357584777631278,1.3818438987495747,-1.6123431263443682,0.7580254251667856,1.3855368582004721,-0.4849142095872697,0.6855702055649914,0.26115618543005964,0.14572516137293753,1.4851057258495108,0.6088323180915699,0.448155174438186,0.9229308232334364,3.2364949018181965,-1.1558928938621464,0.5962591771918341,0.19402216791809632,0.14180253828374997,0.5319313330840609,0.41598923574707486,-0.42646060219492676,-1.2288013087632927,-1.1080152272123152,0.6353802441528731,-0.27476300362941025,-0.09542839364792223,-1.3434680957687704,-0.02559862573458716,-0.35898265922768213,0.1409404673893471,-0.13071867491617817,-0.015659161089459618,-0.24628198832104764,-0.9023616131992499,-1.2291382298480023,-0.0850125456152103,0.31887938437716246,-0.2519503265590293,-0.4096829817531394,0.7037817151374353,-0.8750443034554813,0.33501385249672044,-0.16740754098825922,0.362390089094633,0.44709332655348294,0.09484966107456956,-0.014560734566080515,0.2562425208070323,-0.5285356637169074,-0.08262038771072948,0.10767466389017583,-0.056832795249732684,-0.12926235919985954,0.13547653681202407,-0.12974230828436512,-0.012759615150051876,0.15752959805088998,-0.3738318626294963,0.13242993917565954,0.06086664381914109,0.2971029950893047,0.23856479627084992,-0.15227972237835413,0.42589651364586895,0.5616951661352196,0.06541551634726622,-0.12748056230720728,-0.1841001003134599,0.04582665479402148,0.022045596499609955,-0.009795281065950819,-0.05037023628714545,-0.029973508336184878,-0.004898377528268247,0.001075275164841249,-0.0017292330589715067,-0.00018604379397805905,0.0008330453688332098,-0.0007428064532245908,0.00026510476019450056,0.0008097980873611291,-1.381823858575427e-05,-0.00012026095615006558,-0.0001422472172504639,-0.00032333748342886496,0.00021018191470718222,-4.4385586549191544e-05,-6.99311735362268e-05,0.00015404885416989844,6.932569779563864e-06,2.7496512409823072e-14,-3.8614884851923876e-14,-4.405558709255535e-16,-1.2745953247477254e-16,9.775663150499594e-18,4.56389084945715e-17
penaforte,1.6190496475394724,-3.1989303661702895,-2.797664939332485,-3.509834154785606,-4.810398690754436,4.1545517073033045,-1.1423080519486069,2.9831835496903354,0.28784530069119507,-1.563143670604921,2.11030710857079,1.134594669336733,-0.6580498496448226,-0.7039193938364735,-0.88424778150474,3.782308196868528,-2.6736040019185836,-0.4671889931749164,-1.1757682726302598,-1.6208841931413154,-0.8429223647234136,0.032124669767290684,1.5706938628265619,-0.4244249066506371,1.427475922074753,0.2527294047310633,-0.5046777519257483,-0.2659396599374564,-0.24229478510533742,0.36381027851537673,-0.40384155752532,2.8633519409751385,0.0648496011872387,1.4789178719475313,-1.4127672675471619,-0.7206925604887404,1.0979484923793994,-1.0352553024013105,0.9205410476522119,0.3727022942379436,0.02353357857523458,0.3472165670601142,1.244896201875581,0.4665688793069741,-0.2600886252929993,0.6185598285228212,-0.5629013010338271,0.5375943748526812,-0.6452823181706502,0.42719994704473935,-0.8499154797180316,0.3711997653583595,-0.6208779838187602,0.022859310874597145,-0.5297468604043367,-0.501104367999829,-0.21470088789607472,0.1219060704432525,1.2115581780173041,-0.6752284395073227,-0.0988369540342993,-0.35939123743201595,0.06439225915340728,0.7034371480612835,-0.01202782744847704,-0.49592167390314473,-0.23640054641078112,0.12907969000955702,0.06090323747948441,0.24265951099884553,0.34546478455716995,-0.3358203416957294,-0.7473770792298293,0.006812565453288294,-0.23568307200037758,-0.30556299528773107,-0.09875144698131491,0.26533763453426507,0.03869975148704244,-0.4427622706143412,-0.4039053788768529,-0.16150617555585878,-0.4271278524667772,0.027675157102589932,-0.04241491764340192,-0.2203455922672464,0.10935878299764121,0.3160758844787136,-0.07126155514036343,-0.13115051890974083,0.10966737092166821,0.08556246223627441,-0.0879754155323775,-0.010033455936870234,-0.002257615255839443,-0.0007071371174605869,-0.0008281103842911027,-0.0004353569528678762,-2.2767219267458832e-05,6.127252796914897e-05,0.0010772006575732493,-0.0004178419965990901,-0.0004099380085645233,-0.00035470573751208035,5.73257156258471e-05,6.27850564605907e-05,7.512692772556214e-05,0.00023721727535320054,4.9736536544404615e-05,-0.00010713855886006186,-4.711878536029509e-05,3.2510802496022875e-14,1.0160234515680865e-14,-1.0432023058566353e-15,-4.3322614296620713e-16,-9.43546106572949e-17,1.4330040079301469e-16
pentecoste,-0.49649146633579144,-1.504850913684434,0.8038913052412437,0.028708161330918757,-2.810481525888058,-2.708746650961412,-1.5968639130302615,1.3206053385181666,0.6197078212416819,-0.40692693124010054,-0.38187764083616316,-1.1272295411600706,1.3374606567108547,-0.25544246606166215,-0.01852194837612563,0.3657024513854717,-0.31211828423591714,0.31193108011634746,0.6230988479218678,0.3543425791376284,0.5395532081949167,-0.4945276689723282,0.7609287619173589,-0.514257314898749,0.832099671455972,-0.7503667907795885,-0.09758669286995436,-0.7954525223739952,-0.16358411983787954,0.006637956358012455,0.575134140160754,-0.6431794152901011,1.1136677914550657,-0.13414241814753428,-0.6484271189473128,0.4571572502272675,-0.21270291106844047,-0.2943480681592622,-0.5662424876822245,0.08373846358445358,0.5157432412150705,-0.28336367958871167,-0.6307798741319954,0.616717862271625,-0.03904289548900951,1.02155806973002,1.4298154664423226,-0.22164786411581908,-0.07257104637983951,-0.7318560630220737,-0.678200360717622,0.15728757979562402,0.23159390278586667,-0.8127864358560754,0.25651437488411816,0.6882996329304648,-0.12190967040818404,0.42495970195772487,0.6365250221350878,-0.560938600072361,0.3434253207419926,0.8823670536991012,-0.17230936455290344,-0.4983117041900207,0.26936813876445936,0.14127379362918008,0.026077818445667922,-0.36206284576600417,-0.2099993989512077,0.09154492908990897,-0.3261500984838692,0.30248051478969806,0.21938674363912286,-0.3282338711191505,-0.5112596613577004,0.021696382392982674,0.25295365433474154,-0.1831637968533714,-0.21154812199569664,-0.08334026156572047,0.14858134564920708,0.24281692786717465,-0.3438544812311232,0.16048182477453304,0.15527540135233267,-0.33561631281822335,0.13801578265099196,0.13814832654037706,0.1195785501533604,0.07536876680345381,-0.03378400658408482,-0.03994971670306576,0.03432801736659995,0.019769318283442673,0.021814613740176826,-0.003549947293052557,0.000823723705005233,-0.0014919625303553036,0.0008316280725696802,0.000704443303468202,0.000560320184572411,0.0005116139349215514,0.0003258215265741945,0.0002634137584249218,-2.728119436756261e-05,-0.00016211258391901726,-2.875265997525898e-05,9.724315626513924e-06,6.563701035797547e-06,-4.611597874202854e-05,0.00012063532729715361,-9.44952540267564e-14,-1.1749764448382497e-15,1.4510705326910472e-16,-2.8029033850284096e-16,9.73504328408445e-17,-6.811866366102723e-16
pereiro,-2.7981710070183867,3.3631282910488576,3.8556288760739283,0.6994424825273995,1.5688473602686215,-1.174318494737141,-1.8472749177893477,1.721726884513757,0.9174926937958641,1.3385229997076842,-1.0340504648209465,0.13185521579115841,0.18528960730791263,-3.295644497216822,-0.5560730748249978,-1.3915303551506437,0.6093894166753361,-1.4301913184666266,0.3991540594301109,-0.8411248109074418,0.1887903288944309,1.3376618843646606,0.2175119373300169,-0.5535731485394392,0.446742671125635,0.15412911025835646,-0.016977178727446595,0.5588120480888359,0.5674873862316414,0.18113030478486924,-0.11741163659394355,-0.5230707951983528,1.629071462561977,-0.7184555484341928,1.0390482757808621,0.28223934705102327,1.3112781115849657,-0.3152490846879979,-0.5676081116363132,-0.2859884264654096,-0.9391152042712373,0.6006509476423695,0.7087337076592132,-0.8215751115210467,-0.4714482706673013,0.2027430608200008,0.3716044721581621,1.2725045485850917,-1.1517542411294324,-1.5935776269787212,-0.5831912669094919,-1.3229423048630746,-0.06259930201708393,0.5355337740772854,0.7838281685320929,-0.21859786724270042,-0.5824856506401179,0.3696747561538819,0.2958017092648755,-0.9849054085183525,-0.2425339732271112,-0.1005962481439445,0.0996179574989029,0.0498310199632311,-0.44805244659610693,-0.21035289550549718,-0.3756240726017325,0.0864782470850793,0.0330075217245081,0.4449161317748123,0.20866730439958428,0.30659226412136764,-0.04065141046061855,0.22830936959067555,-0.10932925496400508,0.5124072289383738,0.014473093562382097,0.18081450780557007,0.060251114720775496,-0.6811871497060774,-0.6501904324569726,-0.34385395437498834,-0.11600751351071227,-0.020431746807420707,0.13152735581950803,0.04993349739786496,0.0988687362742332,-0.22823859551511375,-0.2865522770705645,-0.18807087094656483,0.06615181489183238,0.01838756734086598,0.004176415266519253,0.013605831457755515,0.004785444086136791,-0.0004626009301121512,9.098478195029992e-05,0.0005050201824272086,0.000953551661682838,-0.0006017307061836047,-0.00013310346860337047,0.0005283388399571496,0.0001420943140474245,-0.0006967428879839185,-0.00015702340186146598,0.0003141341283050025,-0.00021667235413954264,-0.00029285477030681844,9.741355776992656e-05,1.3509252643362076e-05,1.7154108585132346e-05,-1.0182998748701666e-13,1.1681814233724684e-14,-1.8932732979786184e-16,3.870598046855121e-16,-1.4295974126941343e-16,-1.829493435743291e-17
pindoretama,-0.6675232013120873,-3.45440379013386,0.9314448775660439,2.017656381525754,4.090686668106399,1.202245187564692,1.221292792054849,1.197563347810533,3.126488064485635,-1.4007860294728602,-2.403673418653668,2.2718613819446114,-2.342768209426993,0.09906175155664675,0.1764365861826342,0.3126445051128365,-1.1241815561618311,-3.6132947359337453,0.7187932037218819,-2.1396209221795988,-1.1856769531972406,-1.4367129624281263,-0.18084018269247645,1.0819408666815722,0.5091426141618646,0.12196069731708321,0.2762469230123384,0.90191808753538,-0.9243953218448222,1.9376063158052728,1.7995809692898905,-0.9987282616160953,-0.6475544587687605,0.5506695891551301,2.1219644441722294,0.46154051069693636,0.7567613268716153,-1.5150467239810534,-1.2533821458717564,-0.20758567756435337,-0.08530082175413664,-0.7864105509654824,0.265603864563687,0.803965193027934,1.330836386890696,0.7628853980812378,-0.24908683468840476,-1.2364488332192707,-0.24131638084003987,-0.7747571129559845,-0.22448839792465855,0.9156856623897545,0.8754526680033051,0.8441055248958729,-0.4793440309938728,0.6636747752063326,0.2701989531705338,0.7562060347391022,-0.495403106643718,0.9558560322984653,-0.7819846953880413,-0.21589026759556232,-0.11897875499582658,-0.14887097737508356,-0.8372221789342064,-0.29998594489519265,-0.9260046946409372,0.13441632411885837,0.007333862158397557,0.20477582398309033,-0.05899402834444439,0.14575355969419795,-0.07024769545017948,-0.2886014117971635,0.19004594452958773,0.3325478220742654,-0.19542588042647052,0.13459472397904654,-0.3472754765733627,0.20815301642775977,0.10166823902359595,-0.15324509919678292,-0.21550628938039423,-0.09526747872077447,-0.04451395554439876,-0.17223623182035994,-0.02419155632110585,0.1460795126434503,0.007158720474382879,0.15711849807287975,-0.03869399936183167,0.026369158038890228,-0.13009017055147334,-0.007153721467204927,-0.0036851585075427513,0.0002092845172224467,-0.0009405010582998618,0.0001611183682663006,0.0005340383784785131,-6.594936536753514e-05,0.0006043869628983855,0.000388658784347054,0.0005320219747477792,0.00040588865807000054,-0.00031068175102079746,-1.4221247594461486e-05,-4.7827152574758635e-05,5.814957457196551e-05,-7.348831874087999e-05,7.776515778595828e-06,3.285802753671601e-05,1.1246051989395163e-13,-1.6577935806320997e-14,1.8040641819131674e-16,6.923394341988984e-18,-4.020130846402359e-16,-2.949006366978771e-16
piquet carneiro,1.7685819324938696,5.47814573075801,-1.0490407734699558,-0.7113522316130131,1.6139484119644554,-3.621770611450994,-0.8061794043985674,1.3163356340140777,1.9278709516348942,0.4755171065118604,-1.6040065834705006,-0.21076994234433044,-0.1153074276661826,0.8609728604431653,1.2385004240074402,1.156972568557389,-2.3574054708948418,-1.346415589130123,0.5870778271333815,0.33302294016192097,-0.16771659449328194,0.1686089308019327,-2.036083043733177,0.9224683461432673,0.4792393985723142,-0.5535414309831863,-0.0388805005090399,-0.124425112246599,-0.9126984779074665,-0.21383511370025066,-0.10945781604163317,-0.5548783314739811,0.6709702617583019,0.7804256565171208,0.017679812364314804,1.106974871898533,0.07146436399696522,-0.07792348919600289,0.9848540645502228,-0.5951209174258933,0.7622836208688236,-0.5964396988568643,-0.1448530669784982,0.7946327717726789,0.42733878672002334,-0.15368184584712902,-0.8833668525508506,1.0134494552105036,-0.1490348586691984,-0.7630807838460725,-0.840251961041316,-0.5810560996447229,1.5254043388677812,0.4855087072894083,0.47959341178814074,-0.8670271772709872,1.040420855596659,-1.3057877454961693,-0.45178230711453554,-0.32822378599685703,-0.5524639667272769,0.47258364707265454,-0.2122388073018048,0.3415428763431085,0.7642249199475902,-0.8509122822198563,0.5078954574128066,0.714431633369894,1.2991777832788711,-0.2950070713628327,-0.5727839991313664,0.6144640791743715,-0.4053970886445588,-0.15222910272781015,-0.2890210677995751,-0.19709813662837491,0.07119298452691665,0.4134567040965672,0.4622078232511704,-0.1931386309225758,0.2857439473832551,-0.03946571988738856,-0.057627198025930707,-0.23984651838770474,0.31935205624808993,-0.2500608440783732,0.17981514727357753,-0.1397976205925889,0.16807477597310846,-0.007508275558150494,-0.04252979412227918,0.01685725113515399,-0.009800886963185462,0.010745863281297277,-0.0025669309440833283,0.0007224802562951586,0.0002491899093334777,0.0011020266423418983,-0.0012289989257367768,0.0009093814216743312,-3.753871157879377e-05,0.00013992903726846672,0.0003743817586081773,0.00025803353930104963,1.7884925967212273e-05,-0.00022919162964050332,0.00012434659313367784,-7.476964305892549e-05,-6.316886905155461e-05,7.868686317000929e-05,-0.00016235721028284085,-5.140273194049415e-14,2.593821602614166e-14,-8.226643535796768e-16,4.85931115156511e-16,-4.380512927076958e-16,1.6451188777900725e-16
